Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
"BIOL","1060","16","Gen Biology Lab II","23%","41%","23%","5%","0%","0%","0%","9%","Kaisa, Tafadzwa R",""
"BIOL","1060","17","Gen Biology Lab II","13%","53%","27%","7%","0%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","18","Gen Biology Lab II","24%","35%","18%","18%","0%","0%","0%","6%","Kaisa, Tafadzwa R",""
"BIOL","1060","19","Gen Biology Lab II","26%","53%","11%","5%","0%","0%","0%","5%","Kaisa, Tafadzwa R",""
"BIOL","1060","20","Gen Biology Lab II","6%","56%","22%","11%","6%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","21","Gen Biology Lab II","24%","24%","29%","12%","12%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","22","Gen Biology Lab II","13%","44%","38%","0%","6%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","23","Gen Biology Lab II","25%","50%","8%","0%","17%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","25","Gen Biology Lab II","29%","33%","19%","10%","5%","0%","0%","5%","Kaisa, Tafadzwa R",""
"BIOL","1060","26","Gen Biology Lab II","47%","24%","12%","0%","12%","0%","0%","6%","Kaisa, Tafadzwa R",""
"BIOL","1060","27","Gen Biology Lab II","25%","50%","6%","13%","6%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","28","Gen Biology Lab II","15%","45%","20%","10%","5%","0%","0%","5%","Kaisa, Tafadzwa R",""
"BIOL","1060","29","Gen Biology Lab II","39%","44%","17%","0%","0%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","30","Gen Biology Lab II","9%","59%","23%","5%","5%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","31","Gen Biology Lab II","19%","52%","19%","10%","0%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","34","Gen Biology Lab II","48%","24%","19%","5%","5%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","35","Gen Biology Lab II","25%","58%","0%","8%","8%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","36","Gen Biology Lab II","59%","24%","6%","0%","6%","0%","0%","6%","Kaisa, Tafadzwa R",""
"BIOL","1060","37","Gen Biology Lab II","30%","35%","17%","9%","0%","0%","0%","9%","Kaisa, Tafadzwa R",""
"BIOL","1060","38","Gen Biology Lab II","35%","30%","30%","4%","0%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","39","Gen Biology Lab II","43%","30%","22%","4%","0%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","40","Gen Biology Lab II","33%","33%","22%","0%","6%","0%","0%","6%","Kaisa, Tafadzwa R",""
"BIOL","1060","41","Gen Biology Lab II","25%","31%","31%","6%","6%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","42","Gen Biology Lab II","35%","50%","15%","0%","0%","0%","0%","0%","Kaisa, Tafadzwa R",""
"BIOL","1060","43","Gen Biology Lab II","36%","29%","14%","7%","7%","0%","0%","7%","Kaisa, Tafadzwa R",""
"BIOL","1060","44","Gen Biology Lab II","9%","36%","18%","18%","9%","0%","0%","9%","Kaisa, Tafadzwa R",""
"BIOL","1090","1","Intro to Life Sci","90%","7%","0%","0%","2%","0%","0%","0%","Hardwick, Renea Chri",""
"BIOL","1110","1","Prin of Biol II","32%","35%","24%","3%","6%","0%","0%","0%","Dittrich-Reed, Dylan",""
"BIOL","1110","2","Prin of Biol II","30%","44%","17%","7%","1%","0%","0%","2%","Kosinski, Robert J",""
"BIOL","1110","3","Prin of Biol II (HON)","96%","2%","0%","0%","0%","0%","0%","2%","Kosinski, Robert J","H"
"BIOL","1200","1","Biological Inq Lab","70%","30%","0%","0%","0%","0%","0%","0%","Minor, V Christine M",""
"BIOL","1200","2","Biological Inq Lab","71%","14%","0%","0%","0%","0%","0%","14%","Minor, V Christine M",""
"BIOL","1200","5","Biological Inq Lab","78%","22%","0%","0%","0%","0%","0%","0%","Minor, V Christine M",""
"BIOL","1200","6","Biological Inq Lab","82%","12%","0%","0%","0%","0%","0%","6%","Minor, V Christine M",""
"BIOL","1200","12","Biological Inq Lab","33%","56%","6%","6%","0%","0%","0%","0%","Minor, V Christine M",""
"BIOL","1230","1","Keys to Human Biol","30%","28%","27%","13%","1%","0%","0%","0%","Minor, V Christine M",""
"BIOL","2000","2","Biology in the News","89%","11%","0%","0%","0%","0%","0%","0%","Minor, V Christine M",""
"BIOL","2000","3","Biology in the News","53%","47%","0%","0%","0%","0%","0%","0%","Tonkyn, David W",""
"BIOL","2000","4","Biology in the News","84%","11%","5%","0%","0%","0%","0%","0%","Campbell, Barbara J",""
"BIOL","2000","7","Biology in the News","89%","6%","0%","0%","6%","0%","0%","0%","Sears, Michael W",""
"BIOL","2030","1","Human Disease & Soc","82%","11%","5%","0%","3%","0%","0%","0%","Minor, V Christine M",""
"BIOL","2040","1","Environ, Energy and Society","33%","39%","18%","6%","3%","0%","0%","3%","Hains, John Jenkins",""
"BIOL","2110","1","Introduction to Toxicology","42%","48%","6%","0%","0%","0%","0%","3%","Van den Hurk, Peter",""
"BIOL","2230","1","BIOL 2230: 001","37%","41%","13%","4%","3%","0%","0%","2%","Cummings, John R",""
"BIOL","2230","2","BIOL 2230: 002","37%","39%","15%","7%","1%","0%","0%","2%","Cummings, John R",""
"BIOL","3020","1","Invertebrate Biology","7%","36%","16%","18%","6%","0%","0%","17%","Baeza Migueles, Juan",""
"BIOL","3040","1","Biology of Plants","11%","38%","32%","12%","8%","0%","0%","0%","Ballard, Robert Edwa",""
"BIOL","3060","1","BIOL 3060: 001","24%","41%","6%","24%","0%","0%","0%","6%","Baeza Migueles, Juan",""
"BIOL","3060","2","BIOL 3060: 002","15%","25%","35%","5%","20%","0%","0%","0%","Baeza Migueles, Juan",""
"BIOL","3060","3","BIOL 3060: 003","22%","39%","11%","0%","0%","0%","0%","28%","Baeza Migueles, Juan",""
"BIOL","3060","4","BIOL 3060: 004","16%","32%","21%","11%","5%","0%","0%","16%","Baeza Migueles, Juan",""
"BIOL","3080","1","BIOL 3080: 001","11%","26%","21%","16%","11%","0%","0%","16%","Ballard, Robert Edwa",""
"BIOL","3080","2","BIOL 3080: 002","22%","39%","22%","11%","6%","0%","0%","0%","Ballard, Robert Edwa",""
"BIOL","3080","3","BIOL 3080: 003","28%","33%","33%","6%","0%","0%","0%","0%","Ballard, Robert Edwa",""
"BIOL","3080","4","BIOL 3080: 004","19%","25%","13%","6%","6%","0%","0%","31%","Ballard, Robert Edwa",""
"BIOL","3130","1","Conservation Biology","35%","48%","0%","9%","4%","0%","0%","4%","Rodriguez, Shari Lyn",""
"BIOL","3130","2","Conservation Biology","39%","33%","22%","6%","0%","0%","0%","0%","Rodriguez, Shari Lyn",""
"BIOL","3160","1","BIOL 3160: 001","25%","49%","18%","4%","2%","0%","0%","1%","McNutt-Scott, Tamara",""
"BIOL","3200","1","BIOL 3200: 001","17%","38%","24%","13%","2%","0%","0%","6%","Spira, Timothy P",""
"BIOL","3350","1","BIOL 3350: 001","36%","38%","13%","4%","7%","0%","0%","3%","Ptacek, Margaret",""
"BIOL","4010","1","Plant Physiology","13%","13%","19%","35%","13%","0%","0%","8%","Bielenberg, Douglas",""
"BIOL","4020","1","BIOL 4020: 001","31%","31%","8%","0%","23%","0%","0%","8%","Bielenberg, Douglas",""
"BIOL","4020","2","BIOL 4020: 002","43%","29%","14%","7%","0%","0%","0%","7%","Bielenberg, Douglas",""
"BIOL","4020","3","BIOL 4020: 003","31%","38%","8%","15%","0%","0%","0%","8%","Bielenberg, Douglas",""
"BIOL","4020","4","BIOL 4020: 004","33%","40%","13%","7%","0%","0%","0%","7%","Bielenberg, Douglas",""
"BIOL","4100","1","BIOL 4100: 001","37%","39%","20%","2%","0%","0%","0%","2%","Hains, John Jenkins",""
"BIOL","4140","1","Basic Immunology","72%","22%","0%","0%","2%","0%","0%","4%","Rice, Charles D",""
"BIOL","4340","1","BIOL 4340: 001","25%","33%","42%","0%","0%","0%","0%","0%","Sparace, Salvatore A",""
"BIOL","4340","2","BIOL 4340: 002","9%","27%","27%","27%","0%","0%","0%","9%","Sparace, Salvatore A",""
"BIOL","4340","3","BIOL 4340: 003","8%","77%","8%","0%","0%","0%","0%","8%","Sparace, Salvatore A",""
"BIOL","4340","4","BIOL 4340: 004","25%","42%","33%","0%","0%","0%","0%","0%","Sparace, Salvatore A",""
"BIOL","4340","5","BIOL 4340: 005","18%","45%","27%","9%","0%","0%","0%","0%","Sparace, Salvatore A",""
"BIOL","4340","6","BIOL 4340: 006","0%","33%","50%","17%","0%","0%","0%","0%","Sparace, Salvatore A",""
"BIOL","4510","1","Biol Variation in Human Pop","25%","50%","13%","0%","6%","0%","0%","6%","Weisensee, Katherine",""
"BIOL","4610","1","Cell Biology","32%","39%","18%","8%","1%","0%","0%","3%","Feliciano, David M",""
"BIOL","4610","2","Cell Biology (HON)","57%","36%","0%","0%","0%","0%","0%","7%","Feliciano, David M","H"
"BIOL","4620","2","BIOL 4620: 002","67%","33%","0%","0%","0%","0%","0%","0%","Temesvari, Lesly",""
"BIOL","4620","3","BIOL 4620: 003","44%","44%","6%","0%","0%","0%","0%","6%","Temesvari, Lesly",""
"BIOL","4620","4","BIOL 4620: 004","36%","43%","14%","0%","7%","0%","0%","0%","Temesvari, Lesly",""
"BIOL","4620","7","BIOL 4620: 007","43%","43%","14%","0%","0%","0%","0%","0%","Temesvari, Lesly",""
"BIOL","4620","8","BIOL 4620: 008","63%","25%","0%","0%","6%","0%","0%","6%","Temesvari, Lesly",""
"BIOL","4640","1","BIOL 4640: 001","29%","41%","24%","0%","0%","0%","0%","6%","Cummings, John R",""
"BIOL","4700","1","Behavioral Ecology","42%","41%","12%","2%","1%","0%","0%","3%","Childress, Michael J",""
"BIOL","4710","1","BIOL 4710: 001","44%","44%","11%","0%","0%","0%","0%","0%","Childress, Michael J",""
"BIOL","4710","2","BIOL 4710: 002","55%","15%","0%","10%","0%","0%","0%","20%","Childress, Michael J",""
"BIOL","4710","3","BIOL 4710: 003","63%","21%","5%","0%","0%","0%","0%","11%","Childress, Michael J",""
"BIOL","4710","4","BIOL 4710: 004","65%","12%","12%","0%","0%","0%","0%","12%","Childress, Michael J",""
"BIOL","4780","1","BIOL 4780: 001","47%","33%","3%","7%","0%","0%","0%","10%","Denton, Jason M",""
"BIOL","4930","5","BIOL 4930: 005","64%","14%","14%","7%","0%","0%","0%","0%","Bain, Lisa J",""
"BIOL","6010","1","BIOL 6010: 001","63%","25%","13%","0%","0%","0%","0%","0%","Bielenberg, Douglas",""
"BIOL","8450","1","Understanding Vertebrate Biol","88%","8%","4%","0%","0%","0%","0%","0%","McNutt-Scott, Tamara",""
"BIOL","8470","1","Understanding Microbiology","59%","38%","0%","0%","0%","0%","0%","3%","Kurtz, Harry D.",""
"BIOL","8710","5","CS Ecological Risk Assess ETOX","67%","33%","0%","0%","0%","0%","0%","0%","Klaine, Stephen J",""
"BIOL","8710","6","Proc Ecological Risk Assessmen","67%","33%","0%","0%","0%","0%","0%","0%","Johnson, Alan R.",""
"BT","2200","1","BT 2200: 001","91%","9%","0%","0%","0%","0%","0%","0%","Lawrence, Shannon Go",""
"BUS","1010","1","BUS 1010: 001","16%","51%","20%","9%","0%","0%","0%","4%","Young, Lance Scott",""
"BUS","1010","2","BUS 1010: 002","10%","59%","24%","3%","3%","0%","0%","0%","Giebner, Michael G",""
"BUS","1010","3","BUS 1010: 003","12%","55%","28%","2%","2%","0%","0%","2%","Young, Lance Scott",""
"BUS","1010","4","BUS 1010: 004","0%","57%","27%","3%","7%","0%","0%","7%","Giebner, Michael G",""
"BUS","1010","6","BUS 1010: 006","15%","50%","22%","3%","6%","0%","0%","4%","Giebner, Michael G",""
"CE","2010","1","Statics","43%","20%","7%","9%","7%","0%","0%","14%","Yasmin, Nighat",""
"CE","2010","2","Statics","30%","25%","25%","9%","2%","0%","0%","9%","Sternhagen, Melissa",""
"CE","2010","3","Statics","84%","16%","0%","0%","0%","0%","0%","0%","Latifee, Enamur Rahi",""
"CE","2010","4","Statics","36%","30%","20%","2%","0%","0%","0%","11%","Sternhagen, Melissa",""
"CE","2010","5","Statics","44%","21%","16%","5%","7%","0%","0%","7%","Yasmin, Nighat",""
"CE","2010","6","Statics","37%","37%","17%","3%","0%","0%","0%","6%","Pang, Weichiang",""
"CE","2010","7","Statics","27%","52%","9%","3%","3%","0%","0%","6%","Farajpour, Ismail",""
"CE","2060","1","CE 2060: 001","22%","43%","24%","4%","4%","0%","0%","4%","Nielson, Bryant G",""
"CE","2060","2","CE 2060: 002","22%","49%","16%","6%","0%","0%","0%","6%","Nielson, Bryant G",""
"CE","2080","1","CE 2080: 001","24%","36%","24%","4%","4%","4%","0%","4%","Sternhagen, Melissa",""
"CE","2080","2","CE 2080: 002","19%","34%","25%","8%","3%","0%","0%","10%","Sternhagen, Melissa",""
"CE","2080","3","CE 2080: 003","90%","10%","0%","0%","0%","0%","0%","0%","Latifee, Enamur Rahi",""
"CE","2080","4","CE 2080: 004","87%","13%","0%","0%","0%","0%","0%","0%","Latifee, Enamur Rahi",""
"CE","2550","1","CE 2550: 001","32%","48%","19%","1%","0%","0%","0%","0%","Sarasua, Wayne A",""
"CE","3010","1","CE 3010: 001","17%","17%","29%","10%","17%","0%","0%","12%","Schiff, Scott D",""
"CE","3110","1","CE 3110: 001","31%","31%","21%","12%","4%","0%","0%","1%","Sarasua, Wayne A",""
"CE","3210","1","CE 3210: 001","59%","30%","9%","0%","0%","0%","0%","2%","Juang, Charng-hsein",""
"CE","3210","2","CE 3210: 002","40%","40%","8%","4%","8%","0%","0%","0%","Chen, Qiushi",""
"CE","3310","1","CE 3310: 001","45%","29%","17%","5%","2%","0%","0%","2%","Burati, James L",""
"CE","3410","1","CE 3410: 001","54%","28%","13%","1%","3%","0%","0%","3%","Testik, Firat Yener",""
"CE","3420","1","CE 3420: 001","29%","35%","18%","6%","12%","0%","0%","0%","Khan, Abdul A",""
"CE","3420","2","CE 3420: 002","39%","49%","10%","2%","0%","0%","0%","0%","Mishra, Ashok",""
"CE","3510","1","CE 3510: 001","50%","33%","10%","3%","0%","0%","0%","5%","Esmaeilpoursaee, Ami",""
"CE","3520","1","CE 3520: 001","31%","31%","19%","10%","3%","0%","0%","6%","Huang, Yongxi",""
"CE","3520","2","CE 3520: 002","41%","37%","13%","4%","4%","0%","0%","2%","Putman, Bradley J",""
"CE","3530","1","CE 3530: 001","94%","2%","3%","0%","0%","0%","0%","2%","Andrus, Ronald D.",""
"CE","4010","1","CE 4010: 001","25%","41%","28%","6%","0%","0%","0%","0%","Atamturktur Russcher",""
"CE","4020","1","CE 4020: 001","52%","25%","15%","4%","1%","0%","0%","1%","Ross, Brandon E",""
"CE","4070","1","CE 4070: 001","19%","35%","32%","13%","0%","0%","0%","0%","Pang, Weichiang",""
"CE","4110","1","CE 4110: 001","62%","31%","0%","0%","0%","0%","0%","7%","Ogle, Jennifer H",""
"CE","4120","1","Urban Transport Plan","21%","45%","24%","3%","3%","0%","0%","3%","Chowdhury, Mashrur A",""
"CE","4210","1","CE 4210: 001","26%","35%","31%","7%","0%","0%","0%","0%","Ravichandran, Nadara",""
"CE","4340","1","CE 4340: 001","62%","27%","7%","4%","0%","0%","0%","0%","Piratla, Kalyan Ram",""
"CE","4470","1","CE 4470: 001","59%","22%","19%","0%","0%","0%","0%","0%","Kaye, Nigel Gregory",""
"CE","4590","1","CE 4590: 001","48%","47%","6%","0%","0%","0%","0%","0%","Csernak, Stephen F",""
"CE","4620","1","CE 4620: 001","73%","27%","0%","0%","0%","0%","0%","0%","Testik, Firat Yener",""
"CE","4910","1","Sustainable Proj Planning 3cr","73%","20%","5%","0%","2%","0%","0%","0%","Klotz, Leidy E",""
"CE","6010","1","CE 6010: 001","61%","35%","4%","0%","0%","0%","0%","0%","Atamturktur Russcher",""
"CE","6070","1","CE 6070: 001","90%","10%","0%","0%","0%","0%","0%","0%","Pang, Weichiang",""
"CE","8010","1","CE 8010: 001","63%","38%","0%","0%","0%","0%","0%","0%","Ravichandran, Nadara",""
"CE","8030","1","CE 8030: 001","58%","42%","0%","0%","0%","0%","0%","0%","Schiff, Scott D",""
"CE","8050","1","CE 8050: 001","56%","44%","0%","0%","0%","0%","0%","0%","Nielson, Bryant G",""
"CE","8200","1","CE 8200: 001","78%","22%","0%","0%","0%","0%","0%","0%","Andrus, Ronald D.",""
"CE","8280","1","CE 8280: 001","75%","25%","0%","0%","0%","0%","0%","0%","Rangaraju, Prasada R",""
"CE","8530","1","CE 8530: 001","63%","25%","13%","0%","0%","0%","0%","0%","Chowdhury, Mashrur A",""
"CE","8930","1","Selec Topics in C E","82%","18%","0%","0%","0%","0%","0%","0%","Atamturktur Russcher",""
"CH","1010","1","General Chemistry","40%","34%","17%","2%","3%","0%","0%","4%","Schvaneveldt, Stephe",""
"CH","1010","2","General Chemistry","4%","18%","26%","25%","17%","0%","0%","10%","McCartney, Stephanie",""
"CH","1010","3","General Chemistry","5%","21%","35%","18%","19%","0%","0%","3%","McCartney, Stephanie",""
"CH","1010","4","General Chemistry","13%","23%","22%","17%","17%","0%","0%","8%","Taylor, Dennis F",""
"CH","1010","400","General Chemistry","13%","28%","28%","13%","15%","0%","0%","3%","Schvaneveldt, Stephe",""
"CH","1020","1","General Chemistry","33%","32%","20%","4%","6%","0%","0%","5%","Taylor, Dennis F",""
"CH","1020","2","General Chemistry","13%","46%","26%","4%","6%","0%","0%","6%","McCartney, Stephanie",""
"CH","1020","3","General Chemistry","29%","34%","30%","5%","1%","0%","0%","1%","Houjeiry, Tania Issa",""
"CH","1020","4","General Chemistry","34%","43%","13%","6%","1%","0%","0%","4%","Pressprich, Karen An",""
"CH","1020","5","General Chemistry","56%","15%","30%","0%","0%","0%","0%","0%","Pressprich, Karen An",""
"CH","1020","6","General Chemistry","29%","36%","25%","5%","3%","0%","0%","3%","Taylor, Dennis F",""
"CH","1020","7","General Chemistry","20%","45%","27%","4%","2%","0%","0%","2%","Rillings, Kenneth Wi",""
"CH","1020","8","General Chemistry","25%","43%","22%","6%","0%","0%","0%","5%","Pressprich, Karen An",""
"CH","1020","9","General Chemistry","27%","64%","9%","0%","0%","0%","0%","0%","Rillings, Kenneth Wi",""
"CH","1020","10","General Chemistry","8%","46%","23%","8%","0%","0%","0%","15%","Geiculescu, Olt E",""
"CH","1020","11","General Chemistry","20%","48%","20%","7%","1%","0%","0%","5%","Rillings, Kenneth Wi",""
"CH","1020","12","General Chemistry","32%","41%","24%","2%","0%","0%","0%","1%","Christensen, Kenneth",""
"CH","1020","51","General Chemistry (HON)","87%","13%","0%","0%","0%","0%","0%","0%","Schvaneveldt, Stephe","H"
"CH","1020","52","General Chemistry (HON)","75%","21%","0%","0%","0%","0%","0%","4%","Hwu, Shiou-jyh","H"
"CH","1050","1","Chem in Context I","23%","49%","24%","4%","0%","0%","0%","0%","Hickman, Thomas D",""
"CH","1060","1","Chem in Context II","39%","53%","8%","0%","0%","0%","0%","0%","Geiculescu, Olt E",""
"CH","1060","2","Chem in Context II","25%","70%","5%","0%","0%","0%","0%","0%","Geiculescu, Olt E",""
"CH","1520","1","CH 1520: 001","80%","10%","5%","0%","0%","0%","0%","5%","Marcus, Richard K",""
"CH","2010","1","CH 2010: 001","29%","19%","20%","14%","8%","0%","0%","8%","Hickman, Thomas D",""
"CH","2011","2","CH 2011: 002","76%","12%","6%","0%","0%","0%","0%","6%","O'Connor, Sean",""
"CH","2011","3","CH 2011: 003","79%","7%","0%","0%","0%","0%","0%","14%","O'Connor, Sean",""
"CH","2050","1","CH 2050: 001","48%","30%","18%","0%","0%","0%","0%","5%","Pennington, William",""
"CH","2230","1","CH 2230: 001","34%","35%","21%","2%","6%","0%","0%","2%","Schroeder, Jacob D",""
"CH","2230","2","CH 2230: 002","35%","41%","14%","2%","3%","0%","0%","5%","Schroeder, Jacob D",""
"CH","2230","3","CH 2230: 003","26%","29%","24%","8%","5%","0%","0%","8%","Hickman, Thomas D",""
"CH","2240","1","CH 2240: 001","32%","47%","10%","8%","2%","0%","0%","1%","Houjeiry, Tania Issa",""
"CH","2240","2","CH 2240: 002","23%","50%","20%","8%","0%","0%","0%","0%","Houjeiry, Tania Issa",""
"CH","2240","3","CH 2240: 003","20%","36%","27%","7%","4%","0%","0%","5%","Schroeder, Jacob D",""
"CH","2240","4","CH 2240: 004","26%","26%","26%","14%","2%","0%","0%","6%","Smith, Rhett C",""
"CH","2240","5","CH 2240: 005","32%","39%","19%","6%","1%","0%","0%","3%","Wetzler, Modi",""
"CH","2270","2","CH 2270: 002","86%","14%","0%","0%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2270","3","CH 2270: 003","67%","28%","0%","0%","6%","0%","0%","0%","O'Connor, Sean",""
"CH","2270","4","CH 2270: 004","89%","6%","0%","0%","0%","0%","0%","6%","O'Connor, Sean",""
"CH","2270","7","CH 2270: 007","81%","13%","0%","0%","0%","0%","0%","6%","O'Connor, Sean",""
"CH","2270","8","CH 2270: 008","69%","25%","0%","6%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2270","9","CH 2270: 009","44%","56%","0%","0%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2270","10","CH 2270: 010","64%","21%","7%","0%","7%","0%","0%","0%","O'Connor, Sean",""
"CH","2280","2","CH 2280: 002","75%","17%","0%","0%","0%","0%","0%","8%","O'Connor, Sean",""
"CH","2280","3","CH 2280: 003","63%","19%","19%","0%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2280","4","CH 2280: 004","87%","0%","0%","0%","0%","0%","0%","13%","O'Connor, Sean",""
"CH","2280","5","CH 2280: 005","88%","13%","0%","0%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2280","8","CH 2280: 008","86%","7%","7%","0%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2280","13","CH 2280: 013","69%","25%","0%","0%","0%","0%","0%","6%","O'Connor, Sean",""
"CH","2280","14","CH 2280: 014","87%","7%","0%","0%","7%","0%","0%","0%","O'Connor, Sean",""
"CH","2280","18","CH 2280: 018","86%","14%","0%","0%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2280","23","CH 2280: 023","81%","6%","13%","0%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2280","29","CH 2280: 029","82%","9%","9%","0%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2290","1","CH 2290: 001","78%","6%","6%","11%","0%","0%","0%","0%","O'Connor, Sean",""
"CH","2290","2","CH 2290: 002","89%","11%","0%","0%","0%","0%","0%","0%","O'Connor, Sean",""
