Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MUSC,3170,1,Hist of Country Mus,56%,38%,0%,0%,0%,0%,0%,6%,"Hosler, Ned M",
MUSC,3180,1,Hist of Audio Tech,56%,39%,6%,0%,0%,0%,0%,0%,"Whisler, Bruce Allen",
MUSC,3610,1,Marching Band,97%,2%,0%,0%,0%,0%,0%,1%,"Spede, Mark J",
MUSC,3690,1,Symphony Orchestra,92%,6%,0%,0%,0%,0%,0%,2%,"Levin, Andrew R",H
MUSC,3710,1,Women's Chorus,95%,0%,0%,0%,3%,0%,0%,2%,"Durham, Justin W",
MUSC,3720,1,Men's Chorus,89%,4%,0%,0%,4%,0%,0%,4%,"Bernarducci, Anthony",
MUSC,4150,1,Music Hist to 1750,15%,23%,31%,23%,8%,0%,0%,0%,"Durham, Justin W",
NPL,3000,1,Nonprofit Leadership,84%,6%,3%,0%,0%,0%,0%,6%,"Lamb, Tracy Diane",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 87 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
NPL,3000,3,Nonprofit Leadership,74%,23%,3%,0%,0%,0%,0%,0%,"Bennett, James Dougl",
NPL,3020,1,NPL Fundraising,69%,15%,8%,0%,8%,0%,0%,0%,"Frager, Robert D",
NPL,3040,1,NPL Risk Management,46%,46%,0%,8%,0%,0%,0%,0%,"Catone, Anthony Shau",
NURS,1020,1,Nrsg Success Skills,77%,22%,0%,1%,0%,0%,0%,0%,"Goodenow, Kristin M",
NURS,1400,1,Comp App Hlth Care,97%,3%,0%,0%,0%,0%,0%,0%,"Meehan, Nancy K",
NURS,3030,1,Nursing of Adults,43%,48%,10%,0%,0%,0%,0%,0%,"Ravan, Leslie Anne M",
NURS,3040,1,Pathophysiology,27%,58%,8%,6%,2%,0%,0%,0%,"Murton, Catherine Si",
NURS,3040,400,Pathophysiology,31%,69%,0%,0%,0%,0%,0%,0%,"Murton, Catherine Si",
NURS,3040,401,Pathophysiology,74%,26%,0%,0%,0%,0%,0%,0%,"Hassen, Elizabeth Ca",
NURS,3100,1,Health Assessment,47%,51%,2%,0%,0%,0%,0%,0%,"Busby, Terry Kaye",
NURS,3100,400,Health Assessment,69%,31%,0%,0%,0%,0%,0%,0%,"Thrift, Jason R",
NURS,3120,1,Foundations of Nursing,45%,51%,4%,0%,0%,0%,0%,0%,"Pye, Angela K",
NURS,3120,400,Foundations of Nursing,42%,58%,0%,0%,0%,0%,0%,0%,"Burgess, Lena Marie",
NURS,3300,2,Research in Nursing,81%,19%,0%,0%,0%,0%,0%,0%,"Parker, Veronica G",
NURS,3400,1,Pharmther Nursing,27%,61%,8%,2%,2%,0%,0%,0%,"Murton, Catherine Si",
NURS,3400,400,Pharmther Nursing,27%,58%,15%,0%,0%,0%,0%,0%,"Murton, Catherine Si",
NURS,3600,400,Social Determinants in Health,89%,5%,0%,0%,0%,0%,0%,5%,"Amerson, Roxanne",
NURS,4030,200,Complex Nursing of Adults,92%,8%,0%,0%,0%,0%,0%,0%,"Whitcomb, John Josep",
NURS,4110,1,Nursing of Children,63%,38%,0%,0%,0%,0%,0%,0%,"Temples, Heide S.",
NURS,4120,1,Nurs Women and Fam,94%,6%,0%,0%,0%,0%,0%,0%,"Miller, Lisa B",
NURS,4250,200,Community Nursing,79%,21%,0%,0%,0%,0%,0%,0%,"Amerson, Roxanne",
NURS,8050,400,Pharmaco Adv Nurs,86%,14%,0%,0%,0%,0%,0%,0%,"Fasolino, Tracy King",
NURS,8060,400,Advan Assessment for Nursing,74%,26%,0%,0%,0%,0%,0%,0%,"Davis, Stephanie Cla",
NURS,8090,400,Pathophysiology,86%,14%,0%,0%,0%,0%,0%,0%,"Lowe, Tracy Brock",
NURS,8200,400,Child & Adol Nursing,41%,59%,0%,0%,0%,0%,0%,0%,"Temples, Heide S.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 88 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
NUTR,2030,1,Intro Princ of Human Nutrition,44%,36%,9%,4%,1%,0%,0%,5%,"Hutcheon, Deborah An",
NUTR,2050,1,Nutr for Nurs Prof,77%,21%,3%,0%,0%,0%,0%,0%,"Hutcheon, Deborah An",
NUTR,2160,1,Evidence-Based Nutrition,44%,38%,10%,2%,3%,0%,0%,3%,"Fraser, Angela M",
NUTR,4180,1,Prof Development in Dietetics,90%,10%,0%,0%,0%,0%,0%,0%,"Hutcheon, Deborah An",
NUTR,4190,1,Professional Dev in Nutrition,92%,0%,0%,4%,4%,0%,0%,0%,"Fraser, Angela M",
NUTR,4240,1,Medical Nutr Thera I,63%,35%,2%,0%,0%,0%,0%,0%,"Haley-Zitlin, Vivian",
NUTR,4510,1,Human Nutrition,43%,22%,14%,7%,9%,0%,0%,5%,"Bohan Brown, Michell",
NUTR,6510,1,Human Nutrition,40%,60%,0%,0%,0%,0%,0%,0%,"Bohan Brown, Michell",
PA,1010,1,Intro to Perf Arts,78%,17%,4%,0%,0%,0%,0%,0%,"Hartmann, David J",
PA,1030,1,Portfolio I,83%,17%,0%,0%,0%,0%,0%,0%,"Dzuris, Linda",
PA,2790,1,Perf Arts Pract I,69%,19%,0%,0%,13%,0%,0%,0%,"Moore, Kenneth W",
PA,3010,1,Prin of Arts Admin,81%,13%,0%,6%,0%,0%,0%,0%,"Buyer, Paul L",
PA,4010,1,Capstone Project,79%,21%,0%,0%,0%,0%,0%,0%,"Penna, Anthony M",
PADM,7020,400,Research Methods,60%,40%,0%,0%,0%,0%,0%,0%,"Chrestman, Ronald E",
PADM,7020,401,Research Methods,70%,30%,0%,0%,0%,0%,0%,0%,"Chrestman, Ronald E",
PADM,8210,400,Perspectives on Public Admin,89%,6%,0%,0%,0%,0%,0%,6%,"Mellott, Mark Daniel",
PADM,8270,400,Public Personnel Admin,56%,22%,0%,0%,0%,0%,0%,22%,"Nichols, Lawrence",
PADM,8290,400,Public Financial Management,64%,36%,0%,0%,0%,0%,0%,0%,"Frager, Robert D",
PADM,8670,400,State Government Admin,67%,22%,0%,0%,11%,0%,0%,0%,"Bundrick, Alfred E",
PADM,8710,400,Sustainability Practices Appli,57%,43%,0%,0%,0%,0%,0%,0%,"Young, David Morgan",
PADM,8780,400,Legal Aspects of Nonprofits,40%,60%,0%,0%,0%,0%,0%,0%,"Catone, Anthony Shau",
PADM,8780,401,Local Govt Budgeting & Finance,55%,36%,9%,0%,0%,0%,0%,0%,"Yokim, Kevin V",
PAS,3010,1,Pan African Studies,17%,56%,25%,2%,1%,0%,0%,0%,"Bartley, Abel A",
PDBE,8100,1,Contemporary Issues in EDP,83%,17%,0%,0%,0%,0%,0%,0%,"Liska, Roger William",
PES,1040,1,Introduction to Plant Sciences,67%,17%,0%,0%,3%,0%,0%,13%,"Agudelo, Paula",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 89 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PES,2020,1,Soils,12%,45%,30%,12%,0%,0%,0%,1%,"Park, Dara Michelle",
PES,4090,1,Biology of Invasive Plants,69%,31%,0%,0%,0%,0%,0%,0%,Tharayil-Santhakumar,
PES,4210,1,Princ of Field Crop Production,65%,24%,6%,0%,6%,0%,0%,0%,"Kutty, Sruthi Naraya",
PHIL,1010,2,Intro to Philosophic Problems,53%,17%,13%,3%,10%,0%,0%,3%,"Gies, Adam M",
PHIL,1010,3,Intro to Philosophic Problems,40%,40%,11%,6%,0%,0%,0%,3%,"Grau, Christopher M",
PHIL,1010,4,Intro to Philosophic Problems,47%,30%,3%,10%,7%,0%,0%,3%,"Wolfe, John Randall",
PHIL,1020,1,Introduction to Logic,62%,21%,3%,0%,9%,0%,0%,6%,"Stegall, David L",
PHIL,1020,2,Introduction to Logic,43%,37%,6%,3%,6%,0%,0%,6%,"Stegall, David L",
PHIL,1020,3,Introduction to Logic,76%,18%,3%,3%,0%,0%,0%,0%,"Moss, Gregory Scott",
PHIL,1020,4,Introduction to Logic,74%,15%,3%,3%,0%,0%,0%,6%,"Moss, Gregory Scott",
PHIL,1020,5,Introduction to Logic,71%,18%,9%,0%,3%,0%,0%,0%,"Hannen, Michael Hal",
PHIL,1020,6,Introduction to Logic,68%,21%,6%,3%,0%,0%,0%,3%,"Hannen, Michael Hal",
PHIL,1030,1,Intro to Ethics (HON),88%,12%,0%,0%,0%,0%,0%,0%,"Satris, Stephen A",H
PHIL,1030,2,Introduction to Ethics,54%,31%,6%,0%,0%,0%,0%,9%,"Hannen, Michael Hal",
PHIL,1030,3,Introduction to Ethics,31%,49%,17%,0%,0%,0%,0%,3%,"Lake, Ryan N.",
PHIL,1030,4,Introduction to Ethics,26%,68%,6%,0%,0%,0%,0%,0%,"Lake, Ryan N.",
PHIL,1030,5,Introduction to Ethics,29%,29%,15%,15%,0%,0%,0%,12%,"Munson, Malcolm Edwa",
PHIL,1030,6,Introduction to Ethics,21%,32%,12%,12%,9%,0%,0%,15%,"Munson, Malcolm Edwa",
PHIL,1030,9,Introduction to Ethics,29%,24%,18%,18%,12%,0%,0%,0%,"Gies, Adam M",
PHIL,1030,10,Introduction to Ethics,72%,16%,9%,3%,0%,0%,0%,0%,"Gies, Adam M",
PHIL,1030,11,Introduction to Ethics,53%,26%,16%,0%,5%,0%,0%,0%,"Gies, Adam M",
PHIL,3040,1,Moral Philosophy,36%,33%,15%,3%,12%,0%,0%,0%,"Starkey, Charles",
PHIL,3120,1,Philosophy in Ancient China,29%,38%,3%,6%,9%,0%,0%,15%,"An, Yanming",
PHIL,3150,1,Ancient Philosophy,26%,37%,22%,7%,7%,0%,0%,0%,"Satris, Stephen A",
PHIL,3160,1,Modern Philosophy,63%,28%,3%,0%,3%,0%,0%,3%,"Hannen, Michael Hal",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 90 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PHIL,3170,1,19th-Century Philosophy,67%,33%,0%,0%,0%,0%,0%,0%,"Moss, Gregory Scott",
PHIL,3180,1,20th-Century Philosophy,63%,30%,0%,4%,4%,0%,0%,0%,"Wolfe, John Randall",
PHIL,3240,1,Philosophy of Tech,38%,44%,3%,3%,3%,0%,0%,9%,"Garnar, Andrew W",
PHIL,3260,1,Science and Values,63%,31%,6%,0%,0%,0%,0%,0%,"Garnar, Andrew W",
PHIL,3260,2,Science and Values,47%,38%,6%,0%,3%,0%,0%,6%,"Garnar, Andrew W",
PHIL,3260,3,Science and Values,42%,52%,3%,0%,0%,0%,0%,3%,"Garnar, Andrew W",
PHIL,3330,1,Metaphysics,81%,0%,5%,0%,0%,0%,0%,14%,"Stegall, David L",
PHIL,3430,1,Philosophy of Law,29%,38%,15%,6%,6%,0%,0%,6%,"Ingle, Jennifer F",
PHIL,3440,1,Business Ethics,71%,26%,3%,0%,0%,0%,0%,0%,"Stegall, David L",
PHIL,3450,1,Environmental Ethics,74%,19%,3%,0%,3%,0%,0%,0%,"Wolfe, John Randall",
PHIL,3450,2,Environmental Ethics,74%,19%,3%,3%,0%,0%,0%,0%,"Wolfe, John Randall",
PHIL,3480,1,Philosophies of Art,64%,21%,7%,0%,0%,0%,0%,7%,"Grau, Christopher M",
PHIL,3490,1,Gender and Sexuality,75%,4%,8%,4%,0%,0%,0%,8%,"Ingle, Jennifer F",
PHIL,3550,1,Philosophy of Mind & Cog Scien,80%,0%,20%,0%,0%,0%,0%,0%,"Lake, Ryan N.",
PHIL,4020,1,Topics in Philosophy,82%,9%,0%,0%,0%,0%,0%,9%,"Lake, Ryan N.",
PHIL,4220,1,Anarchism,44%,28%,17%,0%,6%,0%,0%,6%,"May, Todd G",
PHSC,1180,1,Intro to Phy & Astr for Ele Ed,74%,26%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
PHYS,1220,1,Physics with Calculus I,25%,30%,29%,7%,5%,0%,0%,4%,"The, Lih-sin",
PHYS,1220,2,Physics with Calculus I,23%,26%,29%,9%,6%,0%,0%,8%,"The, Lih-sin",
PHYS,1220,4,Physics with Calculus I,40%,15%,15%,5%,15%,0%,0%,10%,"Daw, Murray S",
PHYS,1240,1,Physics Lab I,47%,47%,0%,0%,0%,0%,0%,6%,"Hester, Jerry D",
PHYS,1240,2,Physics Lab I,65%,29%,6%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,3,Physics Lab I,56%,44%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,4,Physics Lab I,18%,71%,0%,0%,0%,0%,0%,12%,"Hester, Jerry D",
PHYS,1240,5,Physics Lab I,0%,72%,6%,0%,0%,0%,0%,22%,"Hester, Jerry D",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 91 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PHYS,1240,6,Physics Lab I,47%,53%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,7,Physics Lab I,56%,25%,13%,0%,6%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,8,Physics Lab I,28%,61%,6%,0%,6%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,9,Physics Lab I,33%,67%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,10,Physics Lab I,33%,44%,11%,0%,0%,0%,0%,11%,"Hester, Jerry D",
PHYS,1240,11,Physics Lab I,29%,41%,18%,6%,0%,0%,0%,6%,"Hester, Jerry D",
PHYS,1240,12,Physics Lab I,17%,56%,17%,0%,0%,0%,0%,11%,"Hester, Jerry D",
PHYS,1240,13,Physics Lab I,24%,71%,6%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,15,Physics Lab I,19%,75%,6%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,16,Physics Lab I,36%,50%,7%,0%,0%,0%,0%,7%,"Hester, Jerry D",
PHYS,1240,17,Physics Lab I,59%,41%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2070,1,General Physics I,39%,36%,14%,4%,3%,0%,0%,3%,"Pope, Amy Liann",
PHYS,2070,2,General Physics I,42%,33%,19%,3%,1%,0%,0%,2%,"Pope, Amy Liann",
PHYS,2070,3,General Physics I,27%,39%,20%,6%,7%,0%,0%,3%,"Puneet, Pooja",
PHYS,2080,1,General Physics II,31%,42%,16%,5%,4%,0%,0%,2%,"Puneet, Pooja",
PHYS,2090,1,Gen Phys Lab I,54%,29%,13%,0%,0%,0%,0%,4%,"Hester, Jerry D",
PHYS,2090,2,Gen Phys Lab I,55%,36%,5%,0%,0%,0%,0%,5%,"Hester, Jerry D",
PHYS,2090,3,Gen Phys Lab I,29%,54%,8%,0%,0%,0%,0%,8%,"Hester, Jerry D",
PHYS,2090,4,Gen Phys Lab I,50%,50%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,5,Gen Phys Lab I,65%,35%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,6,Gen Phys Lab I,52%,43%,0%,0%,0%,0%,0%,5%,"Hester, Jerry D",
PHYS,2090,7,Gen Phys Lab I,83%,9%,0%,0%,4%,0%,0%,4%,"Hester, Jerry D",
PHYS,2090,8,Gen Phys Lab I,75%,21%,0%,0%,0%,0%,0%,4%,"Hester, Jerry D",
PHYS,2090,9,Gen Phys Lab I,58%,33%,4%,0%,0%,0%,0%,4%,"Hester, Jerry D",
PHYS,2090,10,Gen Phys Lab I,42%,50%,4%,0%,0%,0%,0%,4%,"Hester, Jerry D",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 92 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PHYS,2090,11,Gen Phys Lab I,65%,30%,0%,0%,4%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,12,Gen Phys Lab I,46%,54%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,13,Gen Phys Lab I,58%,42%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,14,Gen Phys Lab I,65%,30%,0%,0%,4%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,15,Gen Phys Lab I,77%,18%,0%,0%,0%,0%,0%,5%,"Hester, Jerry D",
PHYS,2090,16,Gen Phys Lab I,58%,38%,4%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,17,Gen Phys Lab I,44%,48%,8%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,18,Gen Phys Lab I,83%,17%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,19,Gen Phys Lab I,61%,39%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,20,Gen Phys Lab I,73%,23%,0%,0%,0%,0%,0%,5%,"Hester, Jerry D",
PHYS,2090,21,Gen Phys Lab I,43%,35%,13%,0%,4%,0%,0%,4%,"Hester, Jerry D",
PHYS,2090,22,Gen Phys Lab I,42%,54%,4%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,23,Gen Phys Lab I,36%,55%,5%,0%,5%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,24,Gen Phys Lab I,30%,48%,22%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2100,2,Gen Phys Lab II,70%,17%,4%,0%,0%,0%,0%,9%,"Hester, Jerry D",
PHYS,2100,3,Gen Phys Lab II,50%,50%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2100,4,Gen Phys Lab II,82%,9%,0%,5%,0%,0%,0%,5%,"Hester, Jerry D",
PHYS,2100,7,Gen Phys Lab II,75%,17%,4%,0%,4%,0%,0%,0%,"Hester, Jerry D",
PHYS,2100,8,Gen Phys Lab II,88%,6%,6%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2210,1,Physics with Calculus II,26%,43%,19%,8%,2%,0%,0%,2%,"Brown, Jason Stratfo",
PHYS,2210,2,Physics with Calculus II,31%,48%,13%,2%,3%,0%,0%,3%,"Brown, Jason Stratfo",
PHYS,2210,3,Physics with Calculus II,35%,51%,10%,2%,1%,0%,0%,0%,"Brown, Jason Stratfo",
PHYS,2210,4,Physics with Calculus II,24%,51%,18%,5%,1%,0%,0%,0%,"Podila, Ramakrishna",
PHYS,2210,7,Physics With Cal II (HON),65%,35%,0%,0%,0%,0%,0%,0%,"Sanabria, Hugo",H
PHYS,2220,1,Physics with Calculus III,22%,59%,11%,0%,4%,0%,0%,4%,"King, Jeremy",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 93 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PHYS,2230,1,Physics Lab II,63%,31%,6%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2230,2,Physics Lab II,28%,33%,39%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2230,3,Physics Lab II,18%,76%,6%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2230,4,Physics Lab II,38%,56%,0%,0%,0%,0%,0%,6%,"Hester, Jerry D",
PHYS,2230,5,Physics Lab II,0%,82%,18%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2230,6,Physics Lab II,63%,38%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2230,9,Physics Lab II,36%,64%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2230,10,Physics Lab II,59%,41%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2230,12,Physics Lab II,39%,56%,6%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2230,13,Physics Lab II,24%,65%,0%,0%,0%,0%,0%,12%,"Hester, Jerry D",
PHYS,2230,16,Physics Lab II,8%,75%,0%,0%,0%,0%,0%,17%,"Hester, Jerry D",
PHYS,2230,17,Physics Lab II,8%,83%,0%,0%,8%,0%,0%,0%,"Hester, Jerry D",
PHYS,2450,1,Physics of Climate,38%,20%,12%,1%,6%,0%,0%,23%,"Oberheide, Jens",
PHYS,3120,1,Meth Theor Phys II,70%,10%,10%,0%,10%,0%,0%,0%,"Kang, Hye Jung",
PHYS,3150,1,Intro to Computational Physics,80%,13%,7%,0%,0%,0%,0%,0%,"Alexov, Emil Georgie",
PHYS,3210,1,Mechanics I,31%,19%,13%,19%,13%,0%,0%,6%,"Lehmacher, Gerald A",
PHYS,3250,1,Exper Physics I,44%,50%,6%,0%,0%,0%,0%,0%,"Sosolik, Chad E",
PHYS,4410,1,Electromagnetics I,42%,42%,8%,0%,0%,0%,0%,8%,"Marler, Joan P",
PHYS,8110,1,Meth of Theor Phys I,58%,33%,8%,0%,0%,0%,0%,0%,"Meyer, Bradley S",
PHYS,8210,1,Classical Mech I,19%,56%,25%,0%,0%,0%,0%,0%,"Hartmann, Dieter H",
PHYS,8750,7,Intro to Research,85%,15%,0%,0%,0%,0%,0%,0%,"Tritt, Terry M",
PHYS,9510,1,Quantum Mech I,56%,44%,0%,0%,0%,0%,0%,0%,"Tewari, Sumanta",
PKSC,1010,1,Pkgsc Orientation,76%,11%,6%,5%,2%,0%,0%,1%,"Moore, Robert Truett",
PKSC,1020,1,Intro to Pkg Sci,14%,28%,30%,18%,5%,0%,0%,4%,"Batt, Heather P",
PKSC,2020,1,Packaging Mtl & Mfg,68%,17%,14%,0%,1%,0%,0%,0%,"Moore, Robert Truett",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 94 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PKSC,2200,1,Product & Pkg Design,69%,10%,6%,8%,6%,0%,0%,0%,"Snyder, William Aaro",
PKSC,3200,1,Pkg Design Theory,68%,32%,0%,0%,0%,0%,0%,0%,"Hurley, Rupert A",
PKSC,4010,1,Packaging Machinery,53%,37%,9%,0%,1%,0%,0%,0%,"Pometto, Anthony Lou",
PKSC,4030,1,Pkg Career Prep,74%,26%,0%,0%,0%,0%,0%,0%,"Kimmel, Robert M.",
PKSC,4040,1,Protective Packaging Prop/Prin,19%,34%,26%,6%,10%,0%,0%,4%,"Batt, Gregory S",
PKSC,4160,1,Appl Polymers in Pkg,24%,51%,19%,3%,3%,0%,0%,0%,"Darby, Duncan O",
PKSC,4200,1,Pkg Design & Dev,56%,41%,3%,0%,0%,0%,0%,0%,"Kimmel, Robert M.",
PKSC,4540,1,Prod Pkg Evl Lab,50%,25%,6%,13%,6%,0%,0%,0%,"Batt, Gregory S",
PKSC,4540,2,Prod Pkg Evl Lab,33%,40%,7%,0%,7%,0%,0%,13%,"Batt, Gregory S",
PKSC,4540,3,Prod Pkg Evl Lab,24%,53%,6%,0%,12%,0%,0%,6%,"Batt, Gregory S",
PKSC,4540,4,Prod Pkg Evl Lab,31%,50%,13%,0%,0%,0%,0%,6%,"Batt, Gregory S",
PKSC,4540,6,Prod Pkg Evl Lab,0%,54%,23%,23%,0%,0%,0%,0%,"Batt, Gregory S",
PKSC,4640,1,Food & Health Care Pkg Systems,63%,31%,3%,3%,0%,0%,0%,0%,"Cooksey, Kay D",
PKSC,8170,1,Pckg Materials: Sci & Technol,73%,9%,0%,0%,18%,0%,0%,0%,"Darby, Duncan O",
PKSC,8220,400,3D Parametric Design,96%,2%,0%,0%,0%,0%,0%,2%,"Hurley, Rupert A",
PKSC,8220,401,Structural Pkging Design,60%,0%,0%,0%,40%,0%,0%,0%,"Hurley, Rupert A",
PLPA,3100,1,Principles of Plant Pathology,33%,33%,26%,4%,0%,0%,0%,4%,"Jeffers, Steven Nye",
POSC,1010,1,Amer National Govt,5%,58%,16%,5%,16%,0%,0%,0%,"Stewart, Joseph Earl",
POSC,1010,2,Amer National Govt,24%,48%,15%,6%,2%,0%,0%,5%,"Fine, Jeffrey Allen",
POSC,1010,3,Amer National Govt,8%,20%,30%,20%,0%,0%,0%,23%,"Woodard, James D",
POSC,1020,1,Intro Intl Relations,17%,43%,31%,3%,3%,0%,0%,3%,"Tannenbaum, Aron Geo",
POSC,1020,2,Intro Intl Relations,17%,50%,20%,2%,9%,0%,0%,2%,"Lundgren, Lydia Loui",
POSC,1020,3,Intro Intl Relations,19%,29%,25%,10%,8%,0%,0%,8%,"Miller, Steven Vince",
POSC,1020,4,Intro Intl Relations,9%,49%,26%,6%,4%,0%,0%,6%,"Pearce, Colin",
POSC,1030,1,Intro to Political Theory,28%,36%,19%,7%,11%,0%,0%,0%,"Turner, Brandon P",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 95 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
POSC,1040,1,Intro Compar Pol,8%,49%,33%,8%,0%,0%,0%,3%,"Hu, Xiaobo",
POSC,1040,2,Intro Compar Pol,36%,55%,6%,2%,0%,0%,0%,0%,"Curtis, Katherine Am",
POSC,1990,1,Intro Pol Sci,43%,29%,15%,3%,4%,0%,0%,6%,"Petersheim, Meredith",
POSC,3020,1,State and Loc Gov,10%,57%,27%,0%,2%,0%,0%,4%,"Ransom, Bruce W",
