Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MATH,1060,5,Calculus of One Variable I,4%,17%,25%,15%,23%,0%,0%,17%,"Xu, Honghai",
MATH,1060,6,Calculus of One Variable I,0%,17%,21%,26%,23%,0%,0%,13%,"Watson, Charity N",
MATH,1060,7,Calculus of One Variable I,2%,9%,30%,22%,35%,0%,0%,2%,"Mamun, Abdullah Al",
MATH,1060,201,Calculus of One Variable I,25%,8%,25%,0%,33%,0%,0%,8%,"Peterson, James K",
MATH,1070,1,Differen and Integral Calculus,18%,48%,27%,3%,0%,0%,0%,3%,"Simms, Donna M",
MATH,1070,2,Differen and Integral Calculus,11%,36%,33%,17%,0%,0%,0%,3%,"Simms, Donna M",
MATH,1070,3,Differen and Integral Calculus,0%,14%,50%,21%,7%,0%,0%,7%,"Biggers, Sherry",
MATH,1070,4,Differen and Integral Calculus,8%,29%,29%,26%,8%,0%,0%,0%,"Biggers, Sherry",
MATH,1070,5,Differen and Integral Calculus,3%,32%,29%,23%,6%,0%,0%,6%,"Biggers, Sherry",
MATH,1070,6,Differen and Integral Calculus,9%,23%,36%,14%,9%,0%,0%,9%,"Hedetniemi, Jason To",
MATH,1070,7,Differen and Integral Calculus,9%,45%,18%,9%,9%,0%,0%,9%,"Knoll, Fiona May",
MATH,1080,1,Calculus of One Variable II,7%,19%,19%,5%,17%,0%,0%,33%,"Johnson, Christa Con",
MATH,1080,2,Calculus of One Variable II,5%,7%,14%,5%,33%,0%,0%,36%,"Anderson, Sarah Eliz",
MATH,1080,3,Calculus of One Variable II,4%,24%,22%,11%,18%,0%,0%,20%,"Johnson, Christa Con",
MATH,1080,4,Calculus of One Variable II,19%,17%,26%,9%,11%,0%,0%,19%,"Burr, Meredith Nicol",
MATH,1080,5,Calculus of One Variable II,2%,30%,17%,13%,4%,0%,0%,33%,"Devries, Audrey Nico",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 58 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MATH,1080,6,Calculus of One Variable II,9%,19%,28%,7%,9%,0%,0%,28%,"Burr, Meredith Nicol",
MATH,1080,7,Calculus of One Variable II,2%,5%,23%,16%,30%,0%,0%,23%,"Johnson, Terri A",
MATH,1080,8,Calculus of One Variable II,0%,14%,5%,19%,21%,0%,0%,42%,"Bentley, Alistair R",
MATH,1080,9,Calculus of One Variable II,5%,17%,20%,15%,17%,0%,0%,27%,"Muir, Karyn K",
MATH,1080,10,Calculus of One Variable II,16%,20%,24%,13%,9%,0%,0%,18%,"Burr, Meredith Nicol",
MATH,1080,11,Calculus of One Variable II,11%,24%,20%,9%,11%,0%,0%,24%,"Chao, Shih-Wei",
MATH,1080,12,Calculus of One Variable II,0%,14%,16%,14%,19%,0%,0%,37%,"Ramos, Rebecca E",
MATH,1080,13,Calculus of One Variable II,0%,19%,31%,16%,13%,0%,0%,22%,"Reba, Marilyn",
MATH,1080,14,Calculus of One Variable II,13%,23%,23%,10%,0%,0%,0%,32%,"Reba, Marilyn",
MATH,1080,15,Calculus of One Variable II,0%,11%,14%,2%,23%,0%,0%,50%,"Bock, Stefan Adam",
MATH,1150,1,Contemp Math for Elem Teach I,44%,46%,8%,0%,0%,0%,0%,3%,"Stoddard, Allison K",
MATH,1160,1,Contemp Math for Elem Teach II,64%,32%,4%,0%,0%,0%,0%,0%,"Stoddard, Allison K",
MATH,1160,2,Contemp Math for Elem Teach II,76%,24%,0%,0%,0%,0%,0%,0%,"Stoddard, Allison K",
MATH,1990,400,Problem Solving in Mathematics,0%,0%,0%,0%,0%,87%,11%,2%,"Hanna, Marion L",
MATH,2060,1,Calculus of Several Variables,14%,26%,23%,9%,14%,0%,0%,14%,"Buckingham, Patrick",
MATH,2060,2,Calculus of Several Variables,19%,6%,10%,6%,19%,0%,0%,39%,"Zantout, Dania Moham",
MATH,2060,3,Calculus of Several Variables,37%,40%,17%,0%,6%,0%,0%,0%,"Park, Chanseok",
MATH,2060,4,Calculus of Several Variables,76%,14%,8%,3%,0%,0%,0%,0%,"Schmoll, Martin Joha",
MATH,2060,5,Calculus of Several Variables,6%,38%,29%,12%,12%,0%,0%,3%,"Johnson, Charles C",
MATH,2060,6,Calculus of Several Variables,18%,15%,6%,15%,21%,0%,0%,26%,"Zantout, Dania Moham",
MATH,2060,7,Calculus of Several Variables,41%,44%,9%,0%,6%,0%,0%,0%,"Alekseeva, Sofya",
MATH,2060,8,Calculus of Several Variables,7%,17%,28%,3%,24%,0%,0%,21%,"Zantout, Dania Moham",
MATH,2060,10,Calculus of Several Variables,14%,31%,19%,22%,11%,0%,0%,3%,"Johnson, Charles C",
MATH,2060,12,Calculus of Several Variables,32%,41%,12%,0%,9%,0%,0%,6%,"Alekseeva, Sofya",
MATH,2060,100,Calc of Several Variable (HON),54%,38%,0%,0%,8%,0%,0%,0%,"Brown, James L",H
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 59 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MATH,2070,1,Multivariable Calculus,16%,26%,21%,16%,16%,0%,0%,5%,"Sotherden, Elaine Ma",
MATH,2070,2,Multivariable Calculus,26%,26%,26%,11%,11%,0%,0%,0%,"Dranichak, Garrett M",
MATH,2070,4,Multivariable Calculus,14%,27%,23%,9%,14%,0%,0%,14%,"Grady, Amy Christine",
MATH,2070,5,Multivariable Calculus,27%,22%,22%,15%,10%,0%,0%,5%,"Hanna, Jennifer Mari",
MATH,2070,6,Multivariable Calculus,19%,43%,21%,7%,2%,0%,0%,7%,"McKnew, Judith Irene",
MATH,2070,7,Multivariable Calculus,36%,26%,19%,12%,5%,0%,0%,2%,"Hanna, Jennifer Mari",
MATH,2070,9,Multivariable Calculus,15%,32%,17%,5%,20%,0%,0%,12%,"Thomas, Grady McGowa",
MATH,2070,10,Multivariable Calculus,14%,14%,36%,2%,24%,0%,0%,10%,"Nguyen, Liem P",
MATH,2070,11,Multivariable Calculus,32%,27%,27%,0%,9%,0%,0%,5%,"Nguyen, Tony Thanh",
MATH,2070,12,Multivariable Calculus,27%,32%,23%,0%,14%,0%,0%,5%,"Stasikelis, Kara Ail",
MATH,2070,13,Multivariable Calculus,15%,55%,20%,10%,0%,0%,0%,0%,"Xiao, Mengying",
MATH,2070,14,Multivariable Calculus,40%,20%,10%,5%,20%,0%,0%,5%,"Giberson, Luke Marti",
MATH,2070,15,Multivariable Calculus,31%,21%,21%,14%,5%,0%,0%,7%,"McKnew, Judith Irene",
MATH,2070,16,Multivariable Calculus,20%,35%,20%,5%,10%,0%,0%,10%,"Dettman, Kevin Wayne",
MATH,2070,17,Multivariable Calculus,14%,38%,33%,0%,5%,0%,0%,10%,"Batayneh, Fawwaz Taw",
MATH,2070,19,Multivariable Calculus,33%,21%,26%,5%,14%,0%,0%,2%,"Milliken, Margaret W",
MATH,2070,20,Multivariable Calculus,33%,28%,22%,0%,11%,0%,0%,6%,"Ushijima-Mwesigwa, H",
MATH,2070,21,Multivariable Calculus,24%,37%,17%,10%,7%,0%,0%,5%,"Hanna, Jennifer Mari",
MATH,2070,22,Multivariable Calculus,17%,33%,6%,6%,17%,0%,0%,22%,"Vilardi, Trevor Scot",
MATH,2070,24,Multivariable Calculus,21%,21%,26%,0%,16%,0%,0%,16%,"He, Qijun",
MATH,2070,25,Multivariable Calculus,34%,20%,20%,12%,7%,0%,0%,7%,"Hanna, Jennifer Mari",
MATH,2070,26,Multivariable Calculus,6%,24%,29%,12%,18%,0%,0%,12%,"Jia, Yisu",
MATH,2080,1,Intro to Ordin Diff Equations,8%,30%,18%,15%,10%,0%,0%,20%,"Johnson, Terri A",
MATH,2080,3,Intro to Ordin Diff Equations,9%,26%,13%,11%,20%,0%,0%,20%,"Parrott, Timothy Fra",
MATH,2080,4,Intro to Ordin Diff Equations,13%,32%,6%,6%,19%,0%,0%,23%,"Prevost, Shari A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 60 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MATH,2080,5,Intro to Ordin Diff Equations,30%,30%,16%,5%,16%,0%,0%,5%,"Rios-Adams, Minerva",
MATH,2080,6,Intro to Ordin Diff Equations,21%,45%,13%,11%,8%,0%,0%,3%,"Rios-Adams, Minerva",
MATH,2080,7,Intro to Ordin Diff Equations,20%,24%,34%,0%,15%,0%,0%,7%,"Lassiter, Julie B",
MATH,2080,8,Intro to Ordin Diff Equations,41%,15%,26%,0%,4%,0%,0%,13%,"Parrott, Timothy Fra",
MATH,2080,9,Intro to Ordin Diff Equations,49%,22%,22%,4%,0%,0%,0%,2%,"Teitloff, Timothy Ch",
MATH,2080,10,Intro to Ordin Diff Equations,21%,21%,15%,18%,12%,0%,0%,15%,"Prevost, Shari A",
MATH,2080,11,Intro to Ordin Diff Equations,36%,29%,9%,9%,9%,0%,0%,9%,"Parrott, Timothy Fra",
MATH,2080,12,Intro to Ordin Diff Equations,31%,22%,31%,14%,0%,0%,0%,3%,"Teitloff, Timothy Ch",
MATH,2080,13,Intro to Ordin Diff Equations,24%,24%,33%,15%,3%,0%,0%,0%,"Lassiter, Julie B",
MATH,2080,14,Intro to Ordin Diff Equations,39%,29%,20%,5%,0%,0%,0%,7%,"Adelgren, Nathan Jos",
MATH,2080,15,Intro to Ordin Diff Equations,53%,27%,16%,2%,2%,0%,0%,0%,"Teitloff, Timothy Ch",
MATH,2080,16,Intro to Ordin Diff Equations,60%,33%,7%,0%,0%,0%,0%,0%,"Viktorova, Irina V.",
MATH,2080,17,Intro to Ordin Diff Equations,30%,51%,11%,0%,3%,0%,0%,5%,"Goodell, Brandon Gra",
MATH,2080,100,Intro to Ordin Diff Eqns (HON),74%,22%,0%,0%,0%,0%,0%,4%,"Brannan, James R",H
MATH,2160,1,Geometry for Elem Sch Teachers,57%,40%,0%,0%,3%,0%,0%,0%,"Stoddard, Allison K",
MATH,3020,1,Stat for Science & Engineering,71%,24%,5%,0%,0%,0%,0%,0%,"Wilson, Christopher",
MATH,3020,2,Stat for Science & Engineering,70%,14%,5%,4%,5%,0%,0%,2%,"Morgan, Dominique J",
MATH,3020,3,Stat for Science & Engineering,45%,25%,7%,5%,14%,0%,0%,5%,"McMahan, Christopher",
MATH,3020,4,Stat for Science & Engineering,69%,21%,5%,5%,0%,0%,0%,0%,"Sun, Xiaoqian",
MATH,3020,5,Stat for Science & Engineering,19%,35%,26%,6%,4%,0%,0%,11%,"Finney, Michael Thom",
MATH,3080,1,College Geometry,46%,38%,8%,0%,8%,0%,0%,0%,"Gallagher, Eliza Dar",
MATH,3110,1,Linear Algebra,38%,22%,14%,14%,11%,0%,0%,3%,"Dimitrova, Elena Sta",
MATH,3110,2,Linear Algebra,50%,34%,13%,3%,0%,0%,0%,0%,"Cottingham, Judith E",
MATH,3110,3,Linear Algebra,21%,24%,41%,3%,6%,0%,0%,6%,"Poznanovikj, Svetlan",
MATH,3110,4,Linear Algebra,31%,11%,23%,6%,17%,0%,0%,11%,"Gao, Xuhong",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 61 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MATH,3110,5,Linear Algebra,56%,16%,8%,0%,8%,0%,0%,12%,"Gao, Xuhong",
MATH,3150,1,Adv Top in Math for Elem Teach,91%,9%,0%,0%,0%,0%,0%,0%,"Tyminski, Andrew Mic",
MATH,3190,1,Introduction to Proof,35%,26%,17%,0%,13%,0%,0%,9%,"James, Kevin L.",
MATH,3190,2,Introduction to Proof,40%,30%,10%,0%,10%,0%,0%,10%,"Burr, Michael Adam",
MATH,3600,1,Intermediate Math Computing,63%,20%,5%,0%,7%,0%,0%,5%,"Calkin, Neil J",
MATH,3650,1,Numerical Mthds for Engineers,72%,26%,2%,0%,0%,0%,0%,0%,"Bowers, Abigail L",
MATH,3650,2,Numerical Mthds for Engineers,17%,22%,33%,14%,8%,0%,0%,6%,"Cox, Christopher L",
MATH,3650,3,Numerical Mthds for Engineers,19%,31%,33%,6%,6%,0%,0%,6%,"Cox, Christopher L",
MATH,4000,1,Theory of Probability,50%,21%,11%,4%,11%,0%,0%,4%,"Li, Yingbo",
MATH,4030,1,Intro to Statistical Theory,36%,23%,23%,5%,9%,0%,0%,5%,"Sun, Xiaoqian",
MATH,4070,1,Regress & Time-Series Analysis,50%,29%,21%,0%,0%,0%,0%,0%,"Gallagher, Colin M",
MATH,4100,1,Number Theory,40%,25%,15%,15%,5%,0%,0%,0%,"Johnson, Charles C",
MATH,4120,1,Intro to Modern Algebra,28%,21%,21%,10%,10%,0%,0%,10%,"Dimitrova, Elena Sta",
MATH,4190,1,Discrete Math Structures I,44%,31%,11%,2%,2%,0%,0%,9%,"Novick, Beth A",
MATH,4300,1,Actuarial Science Seminar I,36%,45%,0%,0%,9%,0%,0%,9%,"Cawood, Mark E.",
MATH,4310,1,Theory of Interest,23%,41%,23%,14%,0%,0%,0%,0%,"Walker, S Erwin",
MATH,4340,1,Adv Engineering Mathematics,29%,31%,17%,6%,9%,0%,0%,9%,"Chen, Qingshan",
MATH,4340,2,Adv Engineering Mathematics,46%,21%,13%,0%,4%,0%,0%,17%,"Warner, Daniel D",
MATH,4400,1,Linear Programming,43%,10%,14%,5%,10%,0%,0%,19%,"Adams, Warren P",
MATH,4530,1,Advanced Calculus I,13%,13%,20%,20%,20%,0%,0%,13%,"Yoon, Jeong - Rock",
MATH,4540,1,Advanced Calculus II,44%,44%,6%,0%,0%,0%,0%,6%,"Khan, Taufiquar Rahm",
MATH,6340,1,Adv Engineering Mathematics,40%,30%,10%,0%,5%,0%,0%,15%,"Lee, Hyesuk K",
MATH,8030,1,Stochastic Processes,36%,64%,0%,0%,0%,0%,0%,0%,"Fralix, Brian H.",
MATH,8050,1,Data Analysis,48%,35%,9%,0%,0%,0%,0%,9%,"Brown, Derek A",
MATH,8090,1,Time Series Analysis,78%,11%,0%,0%,0%,0%,0%,11%,"Gallagher, Colin M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 62 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MATH,8100,1,Mathematical Programming,67%,22%,11%,0%,0%,0%,0%,0%,"Gupte, Akshay Sunil",
MATH,8110,1,Nonlinear Programming,60%,40%,0%,0%,0%,0%,0%,0%,"Wiecek, Margaret Mar",
MATH,8130,1,Advanced Linear Programming,50%,44%,0%,0%,0%,0%,0%,6%,"Adams, Warren P",
MATH,8210,1,Linear Analysis,56%,22%,22%,0%,0%,0%,0%,0%,"Yoon, Jeong - Rock",
MATH,8260,1,Partial Differential Equations,67%,33%,0%,0%,0%,0%,0%,0%,"Liu, Shitao",
MATH,8520,1,Abstract Algebra II,40%,40%,0%,0%,0%,0%,0%,20%,"Brown, James L",
MATH,8530,1,Matrix Analysis,57%,30%,13%,0%,0%,0%,0%,0%,"Macauley, Matthew",
MATH,8570,1,Cryptography,67%,22%,0%,0%,0%,0%,0%,11%,"Manganiello, Felice",
MATH,8600,1,Intro to Scientific Computing,29%,65%,6%,0%,0%,0%,0%,0%,"Rebholz, Leo G",
MATH,8660,1,Finite Element Method,43%,57%,0%,0%,0%,0%,0%,0%,"Lee, Hyesuk K",
MATH,8810,1,Mathematical Statistics,56%,22%,22%,0%,0%,0%,0%,0%,"McMahan, Christopher",
MATH,9830,1,Sel Top in Computational Math,75%,25%,0%,0%,0%,0%,0%,0%,"Heister, Timo Johann",
MBA,8030,1,Stat Analy of Bus Op,82%,15%,0%,0%,0%,0%,0%,3%,"Klein, Matthew Charl",
MBA,8060,1,Operations Mgt,71%,24%,0%,0%,0%,0%,0%,6%,"Sridharan, V",
MBA,8070,1,Financial Management,83%,18%,0%,0%,0%,0%,0%,0%,"Xie, Fei",
MBA,8070,2,Financial Management,46%,49%,3%,0%,0%,0%,0%,3%,"Xie, Fei",
MBA,8090,1,Org Beh & Hum Res Mg,65%,33%,0%,0%,0%,0%,0%,2%,"Zagenczyk, Thomas Jo",
MBA,8190,1,Intro to Acc and Fin,53%,35%,9%,0%,2%,0%,0%,0%,"McMillan, Jeffrey J",
MBA,8290,1,Marketing Foundation,95%,5%,0%,0%,0%,0%,0%,0%,"Hunter, Gary K",
MBA,8370,1,Legal Environ of Bus,53%,42%,6%,0%,0%,0%,0%,0%,"Jahn, Judson R",
MBA,8410,1,Real Estate Finance,90%,0%,5%,0%,0%,0%,0%,5%,"McKissick, James Pow",
MBA,8430,10,MBAePT Entrepreneurial Acct,53%,47%,0%,0%,0%,0%,0%,0%,"Widener, Sally Kathr",
MBA,8450,1,MBAe FT Tech & Innova Mgt,56%,44%,0%,0%,0%,0%,0%,0%,"Orr, David E.",
MBA,8470,1,MBAe FT New Venture Creation,22%,56%,22%,0%,0%,0%,0%,0%,"Powell, Elizabeth Er",
MBA,8540,1,Mgrl Accounting,84%,11%,3%,0%,0%,0%,0%,3%,"Anderson, Henry K.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 63 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MBA,8540,2,Mgrl Accounting,80%,10%,2%,0%,2%,0%,0%,5%,"Anderson, Henry K.",
MBA,8590,1,Mgr Decision Model,45%,21%,6%,0%,4%,0%,0%,23%,"McKnew, Mark A",
MBA,8590,3,Mgr Decision Model,38%,33%,15%,0%,5%,0%,0%,10%,"Yoder, Sara Elizabet",
MBA,8600,1,Advanced Marketing Strategy,36%,46%,18%,0%,0%,0%,0%,0%,"Dorsch, Michael J",
MBA,8610,1,Information Systems,38%,52%,0%,0%,3%,0%,0%,7%,"Grover, Varun",
MBA,8610,2,Information Systems,43%,57%,0%,0%,0%,0%,0%,0%,"Sun, Heshan",
MBA,8620,1,Managerial Economics,72%,26%,3%,0%,0%,0%,0%,0%,"Gregory, Ronald Earl",
MBA,8720,1,MBAe FT Entrepr Finance,33%,67%,0%,0%,0%,0%,0%,0%,"Dunbar, Raymond M",
MBA,8750,1,Enterprise Develpmnt,66%,29%,3%,0%,0%,0%,0%,3%,"Mino, Michael George",
MBA,8990,1,Advanced Leadership,82%,14%,5%,0%,0%,0%,0%,0%,"DePriest, Gail",
ME,2000,1,Sophomore Seminar,84%,11%,1%,0%,1%,0%,0%,3%,"Beasley, Donald E",
ME,2010,1,Statics & Dynamics,2%,12%,23%,16%,36%,0%,0%,10%,"Biggers, Sherrill B",
ME,2010,2,Statics & Dynamics,11%,31%,26%,11%,15%,0%,0%,6%,"Joseph, Paul F",
ME,2030,1,Founda Th/Fl Syst,29%,42%,10%,13%,2%,0%,0%,4%,"Figliola, Richard S",
ME,2030,2,Founda Th/Fl Syst,14%,27%,41%,10%,6%,0%,0%,2%,"Tong, Chenning",
ME,2030,3,Founda Th/Fl Syst,44%,42%,10%,0%,1%,0%,0%,2%,"Zumbrunnen, David A",
ME,2040,1,Mechanics of Materials,27%,33%,21%,9%,5%,0%,0%,5%,"Porter, Michael M",
ME,2040,2,Mechanics of Materials,9%,54%,21%,4%,7%,0%,0%,4%,"Schweisinger, Todd A",
ME,2220,1,Mech Engr Lab I,47%,37%,16%,0%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,2220,2,Mech Engr Lab I,40%,50%,5%,5%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,2220,3,Mech Engr Lab I,20%,50%,25%,5%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,2220,4,Mech Engr Lab I,27%,60%,7%,7%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,2220,5,Mech Engr Lab I,15%,80%,0%,0%,5%,0%,0%,0%,"Schweisinger, Todd A",
ME,2220,6,Mech Engr Lab I,39%,50%,11%,0%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,2220,7,Mech Engr Lab I,21%,74%,0%,0%,0%,0%,0%,5%,"Schweisinger, Todd A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 64 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ME,2220,8,Mech Engr Lab I,42%,42%,16%,0%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,3030,1,Thermodynamics,12%,29%,33%,16%,4%,0%,0%,7%,"Ochterbeck, Jay M",
ME,3040,1,Heat Transfer,40%,28%,25%,3%,2%,0%,0%,2%,"Beasley, Donald E",
ME,3040,2,Heat Transfer,22%,44%,15%,6%,6%,0%,0%,7%,"Zhao, Xin",
ME,3050,1,Model/an Dy Syst,18%,38%,20%,9%,9%,0%,0%,7%,"Tallapragada, Phanin",
ME,3050,2,Model/an Dy Syst,21%,58%,17%,2%,0%,0%,0%,2%,"Wang, Yue",
ME,3060,1,Fund Machine Design,32%,47%,15%,5%,2%,0%,0%,0%,"Myers, Oliver J",
ME,3060,2,Fund Machine Design,47%,36%,9%,6%,0%,0%,0%,2%,"Meyer, Paul Jeffrey",
ME,3070,1,Found of Mechanical Systems,54%,32%,4%,4%,4%,0%,0%,4%,"Thompson, Lonny L",
ME,3070,2,Found of Mechanical Systems,14%,32%,36%,11%,0%,0%,0%,7%,"Mocko, Gregory",
ME,3080,1,Fluid Mechanics,0%,28%,33%,19%,14%,0%,0%,6%,"Delhaye, Jean-Marc G",
ME,3080,2,Fluid Mechanics,9%,40%,33%,11%,2%,0%,0%,4%,"Kung, Ethan",
ME,3100,1,Thermo/Heat Transfer,19%,32%,22%,12%,1%,0%,0%,13%,"Xuan, Xiangchun",
ME,3120,1,Manuf Processes,46%,35%,8%,8%,2%,0%,0%,0%,"Choi, Hong Seok",
ME,3330,1,Mech Engr Lab II,38%,44%,13%,6%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,3330,2,Mech Engr Lab II,29%,71%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,3330,3,Mech Engr Lab II,47%,53%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,3330,4,Mech Engr Lab II,19%,44%,25%,0%,6%,0%,0%,6%,"Schweisinger, Todd A",
ME,3330,5,Mech Engr Lab II,40%,47%,7%,0%,0%,0%,0%,7%,"Schweisinger, Todd A",
ME,3330,6,Mech Engr Lab II,21%,53%,16%,5%,5%,0%,0%,0%,"Schweisinger, Todd A",
ME,3330,7,Mech Engr Lab II,22%,56%,11%,6%,0%,0%,0%,6%,"Schweisinger, Todd A",
ME,3330,8,Mech Engr Lab II,33%,67%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd A",
ME,4000,1,Senior Seminar,96%,4%,0%,0%,0%,0%,0%,0%,"Ramasubramanian, M K",
ME,4010,1,Mech Engr Design,18%,69%,9%,2%,2%,0%,0%,0%,"Summers, Joshua D.",
ME,4020,1,Intern in Engr Des,40%,50%,10%,0%,0%,0%,0%,0%,"Schweisinger, Todd A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 65 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ME,4020,3,Intern in Engr Des,33%,67%,0%,0%,0%,0%,0%,0%,"Mocko, Gregory",
ME,4020,4,Intern in Engr Des,67%,17%,17%,0%,0%,0%,0%,0%,"Kung, Ethan",
ME,4020,7,Intern in Engr Des,58%,42%,0%,0%,0%,0%,0%,0%,"Delhaye, Jean-Marc G",
ME,4030,1,Control Dynamic Syst,40%,33%,13%,13%,0%,0%,0%,0%,"Saeidi, Hamed",
ME,4030,2,Control Dynamic Syst,5%,19%,30%,24%,16%,0%,0%,5%,"Katuri, Kalyan Chakr",
ME,4170,1,Mechatronic Sys,75%,25%,0%,0%,0%,0%,0%,0%,"Wagner, John R",
ME,4220,1,Design Gas Turbines,46%,31%,15%,0%,0%,0%,0%,8%,"Som, Abhijit",
ME,4230,1,Intro Aerodynamics,15%,18%,50%,12%,6%,0%,0%,0%,"Figliola, Richard S",
ME,4260,1,Nuclear Energy,26%,26%,29%,12%,3%,0%,0%,3%,"Zumbrunnen, David A",
ME,4320,1,Adv Strength of Matl,31%,62%,0%,0%,0%,0%,0%,8%,"Li, Gang",
ME,4440,3,Mech Engr Lab III,21%,79%,0%,0%,0%,0%,0%,0%,"Wagner, John R",
ME,4440,5,Mech Engr Lab III,29%,71%,0%,0%,0%,0%,0%,0%,"Wagner, John R",
ME,4930,5,SelectedTopics ME (RapidProto),78%,22%,0%,0%,0%,0%,0%,0%,"Fadel, Georges M",
ME,4930,29,Selected Topics ME (Solar E),62%,34%,0%,0%,0%,0%,0%,3%,"Fant, Daniel B",
ME,6170,1,Mechatronic Sys,60%,30%,10%,0%,0%,0%,0%,0%,"Wagner, John R",
ME,6320,1,Adv Strength of Matl,31%,65%,4%,0%,0%,0%,0%,0%,"Li, Gang",
ME,6930,5,SelectedTopics ME (RapidProto),77%,23%,0%,0%,0%,0%,0%,0%,"Fadel, Georges M",
ME,6930,11,Selected Topics ME (MicroFab),44%,38%,6%,0%,13%,0%,0%,0%,"Martinez-Duarte, Rod",
ME,6930,29,Selected Topics ME (Solar E),67%,33%,0%,0%,0%,0%,0%,0%,"Fant, Daniel B",
ME,8120,1,Exp Meth Thermal Sci,83%,17%,0%,0%,0%,0%,0%,0%,"Tong, Chenning",
ME,8190,1,Cp Meth in Therm Sc,74%,13%,9%,0%,4%,0%,0%,0%,"Miller, Richard S",
ME,8200,1,Mod Cont Engr,69%,31%,0%,0%,0%,0%,0%,0%,"Wang, Yue",
